"plot_ID","team","date","plot_inv_status","inv_year","inv","rem_reason"
90214,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90215,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90216,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90217,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90218,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90219,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90220,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90221,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90222,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90223,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90224,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90225,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90226,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90227,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90228,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90229,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90230,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90231,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90232,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90233,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90234,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90235,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90236,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90237,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90238,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90239,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90240,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90241,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90242,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90243,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90244,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90245,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90246,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90247,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90248,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90249,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90250,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90251,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90252,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90253,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90254,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90255,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90256,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90257,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90258,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90259,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90260,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90261,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90262,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90263,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90264,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90265,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90266,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90267,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90268,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90269,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90270,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90271,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90272,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90273,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90274,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90275,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90276,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90277,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90278,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90279,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90280,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90281,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90282,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90283,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90284,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90285,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90286,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90287,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90288,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90289,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90290,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90291,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90292,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90293,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90294,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90295,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90296,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90297,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90298,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90299,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90300,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90301,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90302,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90303,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90304,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90305,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90306,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90307,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90308,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90309,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90310,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90311,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90312,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90313,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90314,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90315,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90316,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90317,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90318,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90319,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90320,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90321,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90322,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90323,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90324,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90325,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90326,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90327,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90328,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90329,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90330,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90331,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90332,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90333,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90334,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90335,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90336,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90337,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90338,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90339,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90340,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90341,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90342,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90343,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90344,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90345,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90346,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90347,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90348,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90349,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90350,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90351,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90352,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90353,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90354,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90355,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90356,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90357,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90358,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90359,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90360,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90361,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90362,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90363,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90364,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90365,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90366,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90367,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90368,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90369,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90370,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90371,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90372,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90373,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90374,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90375,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90376,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90377,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90378,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90379,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90380,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90381,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90382,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90383,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90384,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90385,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90386,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90387,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90388,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90389,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90390,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90391,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90392,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90393,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90394,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90395,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90396,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90397,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90398,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90399,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90400,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90401,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90402,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90403,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90404,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90405,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90406,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90407,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90408,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90409,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90410,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90411,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90412,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90413,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90414,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90415,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90416,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90417,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90418,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90419,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90420,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90421,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90422,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90423,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90424,"-2",1970-01-01,25,1970,"warning","whole plot excluded during inventory status sorting"
90451,"-2",1970-01-01,27,1970,"warning","whole plot excluded during inventory status sorting"
90452,"-2",1970-01-01,27,1970,"warning","whole plot excluded during inventory status sorting"
90453,"-2",1970-01-01,27,1970,"warning","whole plot excluded during inventory status sorting"
90454,"-2",1970-01-01,27,1970,"warning","whole plot excluded during inventory status sorting"
90455,"-2",1970-01-01,27,1970,"warning","whole plot excluded during inventory status sorting"
90456,"-2",1970-01-01,27,1970,"warning","whole plot excluded during inventory status sorting"
90457,"-2",1970-01-01,27,1970,"warning","whole plot excluded during inventory status sorting"
90458,"-2",1970-01-01,27,1970,"warning","whole plot excluded during inventory status sorting"
90459,"-2",1970-01-01,27,1970,"warning","whole plot excluded during inventory status sorting"
90460,"-2",1970-01-01,27,1970,"warning","whole plot excluded during inventory status sorting"
90461,"-2",1970-01-01,27,1970,"warning","whole plot excluded during inventory status sorting"
90462,"-2",1970-01-01,27,1970,"warning","whole plot excluded during inventory status sorting"
90463,"-2",1970-01-01,27,1970,"warning","whole plot excluded during inventory status sorting"
90464,"-2",1970-01-01,27,1970,"warning","whole plot excluded during inventory status sorting"
90465,"-2",1970-01-01,27,1970,"warning","whole plot excluded during inventory status sorting"
90466,"-2",1970-01-01,27,1970,"warning","whole plot excluded during inventory status sorting"
90467,"-2",1970-01-01,27,1970,"warning","whole plot excluded during inventory status sorting"
100069,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
100001,"-2",1970-01-01,22,1970,"warning","whole plot excluded during inventory status sorting"
100005,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
100006,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
100007,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
100008,"-2",1970-01-01,23,1970,"warning","whole plot excluded during inventory status sorting"
100012,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
130020,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
100017,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
100019,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
100023,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
100024,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
100026,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
100027,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
100030,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
100031,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
100032,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
100033,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
100034,"-2",1970-01-01,23,1970,"warning","whole plot excluded during inventory status sorting"
100036,"-2",1970-01-01,22,1970,"warning","whole plot excluded during inventory status sorting"
100038,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
100041,"-2",1970-01-01,23,1970,"warning","whole plot excluded during inventory status sorting"
100042,"-2",1970-01-01,23,1970,"warning","whole plot excluded during inventory status sorting"
100043,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
100046,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
100048,"-2",1970-01-01,22,1970,"warning","whole plot excluded during inventory status sorting"
100049,"-2",1970-01-01,23,1970,"warning","whole plot excluded during inventory status sorting"
100051,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
100053,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
100054,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
100059,"-2",1970-01-01,22,1970,"warning","whole plot excluded during inventory status sorting"
100060,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
100061,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
100063,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
100067,"-2",1970-01-01,23,1970,"warning","whole plot excluded during inventory status sorting"
100074,"-2",1970-01-01,27,1970,"warning","whole plot excluded during inventory status sorting"
100075,"-2",1970-01-01,27,1970,"warning","whole plot excluded during inventory status sorting"
100076,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
100077,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
100079,"-2",1970-01-01,23,1970,"warning","whole plot excluded during inventory status sorting"
120023,"-2",1970-01-01,23,1970,"warning","whole plot excluded during inventory status sorting"
120064,"-2",1970-01-01,23,1970,"warning","whole plot excluded during inventory status sorting"
120082,"-2",1970-01-01,23,1970,"warning","whole plot excluded during inventory status sorting"
120121,"-2",1970-01-01,23,1970,"warning","whole plot excluded during inventory status sorting"
120126,"-2",1970-01-01,23,1970,"warning","whole plot excluded during inventory status sorting"
130021,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
120152,"-2",1970-01-01,23,1970,"warning","whole plot excluded during inventory status sorting"
120158,"-2",1970-01-01,23,1970,"warning","whole plot excluded during inventory status sorting"
120162,"-2",1970-01-01,23,1970,"warning","whole plot excluded during inventory status sorting"
120166,"-2",1970-01-01,23,1970,"warning","whole plot excluded during inventory status sorting"
130001,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
130002,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
130003,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
130004,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
130006,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
130008,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
130009,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
130011,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
130012,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
130015,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
130016,"-1",1970-01-01,-2,1970,"warning","whole plot excluded during inventory status sorting"
130019,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
130024,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
130025,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
130030,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
130031,"-1",1970-01-01,-2,1970,"warning","whole plot excluded during inventory status sorting"
130034,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
130035,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
130040,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
130041,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
130043,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
130049,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
130053,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
130054,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
130055,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
130058,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
130062,"-1",1970-01-01,-2,1970,"warning","whole plot excluded during inventory status sorting"
130063,"-2",1970-01-01,26,1970,"warning","whole plot excluded during inventory status sorting"
130066,"-1",1970-01-01,-2,1970,"warning","whole plot excluded during inventory status sorting"
130085,"-1",1970-01-01,-2,1970,"warning","whole plot excluded during inventory status sorting"
130086,"-1",1970-01-01,-2,1970,"warning","whole plot excluded during inventory status sorting"
130087,"-1",1970-01-01,-2,1970,"warning","whole plot excluded during inventory status sorting"
150018,"-2",1970-01-01,27,1970,"warning","whole plot excluded during inventory status sorting"
150035,"-2",1970-01-01,27,1970,"warning","whole plot excluded during inventory status sorting"
150056,"-2",1970-01-01,27,1970,"warning","whole plot excluded during inventory status sorting"
150551,"-2",1970-01-01,27,1970,"warning","whole plot excluded during inventory status sorting"
150552,"-2",1970-01-01,27,1970,"warning","whole plot excluded during inventory status sorting"
150553,"-2",1970-01-01,27,1970,"warning","whole plot excluded during inventory status sorting"
90602,"-1",2006-01-01,23,2006,"BZE2","whole plot excluded during inventory status sorting"
90659,"-1",2006-01-01,23,2006,"BZE2","whole plot excluded during inventory status sorting"
90714,"-1",2006-01-01,23,2006,"BZE2","whole plot excluded during inventory status sorting"
90782,"-1",2006-01-01,23,2006,"BZE2","whole plot excluded during inventory status sorting"
